id,hp,price
39054,44,88
39055,39,2457
39056,37,74
39057,27,864
39058,56,784
39059,27,2484
39060,43,2709
39061,33,2805
39062,46,1334
39063,52,104
39064,51,4539
39065,45,4275
39066,49,3479
39067,45,2610
39068,53,3021
39069,48,1296
39070,48,1296
39071,57,1824
39072,30,330
39073,39,3354
39074,33,2739
39075,46,1978
39076,57,513
39077,32,1440
39078,49,4067
39079,45,1620
39080,51,510
39081,35,3045
39082,29,1218
39083,48,2688
39084,49,1274
39085,58,1102
39086,28,476
39087,46,4140
39088,42,462
39089,56,504
39090,33,627
39091,27,432
39092,37,2590
39093,54,2700
39094,28,420
39095,36,972
39096,32,2912
39097,44,1232
39098,29,1102
39099,38,1900
39100,49,1617
39101,58,1218
39102,34,1360
39103,42,3528
39104,38,798
39105,54,594
39106,45,3600
39107,49,3087
39108,27,2376
39109,57,3819
39110,52,4628
39111,61,4697
39112,28,1204
39113,34,2108
39114,29,2610
39115,32,2752
39116,55,2310
39117,32,736
39118,60,1320
39119,32,704
39120,49,637
39121,27,945
39122,50,1250
39123,29,638
39124,49,1568
39125,47,2867
39126,30,1470
39127,50,1250
39128,58,1914
39129,36,2880
39130,59,1180
39131,57,228
39132,36,72
39133,52,1040
39134,45,315
39135,28,84
39136,56,3416
39137,41,3649
39138,27,324
39139,57,2166
39140,60,2220
39141,61,5673
39142,55,1100
39143,60,4920
39144,53,2332
39145,50,4050
39146,42,1764
39147,27,864
39148,31,1054
39149,34,2380
39150,30,2010
39151,38,190
39152,42,2184
39153,53,1113
39154,54,3186
39155,58,2726
39156,54,270
39157,48,1056
39158,50,3350
39159,36,36
39160,30,810
39161,61,1769
39162,60,1440
39163,37,2960
39164,39,2223
39165,30,360
39166,60,3060
39167,41,2665
39168,35,3465
39169,60,2520
39170,55,3520
39171,56,5208
39172,28,1484
39173,36,3060
39174,32,64
39175,31,2976
39176,29,377
39177,35,3465
39178,59,1121
39179,40,760
39180,46,1702
39181,43,3913
39182,39,624
39183,41,1435
39184,58,1798
39185,44,3168
39186,50,300
39187,48,3120
39188,46,3312
39189,35,2590
39190,41,1312
39191,46,3220
39192,61,427
39193,39,3705
39194,31,1302
39195,55,3685
39196,41,4059
39197,53,159
39198,27,432
39199,46,2530
39200,57,1311
39201,31,744
39202,61,2440
39203,53,4028
39204,27,2646
39205,29,783
39206,43,473
39207,28,2044
39208,54,3402
39209,36,1692
39210,60,3900
39211,38,1482
39212,49,2303
39213,61,4270
39214,38,2850
39215,45,1170
39216,43,1634
39217,60,1620
39218,29,2291
39219,51,2193
39220,30,840
39221,61,4453
39222,54,594
39223,43,2838
39224,60,2940
39225,38,1938
39226,49,4802
39227,34,2924
39228,45,3780
39229,36,3600
39230,60,5220
39231,60,3900
39232,39,429
39233,47,705
39234,41,1148
39235,39,3744
39236,53,1113
39237,38,1634
39238,60,4740
39239,51,4947
39240,38,3382
39241,42,1470
39242,59,5133
39243,50,1000
39244,42,42
39245,42,462
39246,40,3000
39247,28,868
39248,43,2064
39249,53,3180
39250,29,1711
39251,39,1092
39252,57,5529
39253,49,2450
39254,28,1148
39255,55,165
39256,34,1700
39257,56,2856
39258,48,1152
39259,45,3825
39260,31,2728
39261,35,2975
39262,47,3948
39263,60,2700
39264,52,884
39265,39,3471
39266,35,385
39267,35,1680
39268,46,644
39269,32,928
39270,43,43
39271,46,3036
39272,38,1368
39273,60,5880
39274,52,624
39275,29,638
39276,58,3770
39277,43,4300
39278,27,1539
39279,35,700
39280,37,2923
39281,56,4256
39282,39,1677
39283,30,2520
39284,54,2160
39285,33,660
39286,60,3420
39287,34,2890
39288,58,812
39289,40,2720
39290,43,3526
39291,59,1475
39292,27,837
39293,42,714
39294,39,1755
39295,54,4158
39296,37,3108
39297,45,1080
39298,57,2223
39299,56,2968
39300,38,494
39301,45,315
39302,42,378
39303,35,2975
39304,27,2457
39305,47,4606
39306,38,2204
39307,39,1599
39308,60,2700
39309,48,2112
39310,34,2754
39311,43,860
39312,43,3655
39313,48,1344
39314,53,53
39315,51,2295
39316,61,1952
39317,28,2576
39318,49,3626
39319,54,4158
39320,49,1274
39321,47,1128
39322,51,4641
39323,51,408
39324,27,1755
39325,28,700
39326,49,3038
39327,58,986
39328,44,880
39329,46,4094
39330,47,1880
39331,61,3050
39332,28,1820
39333,51,1581
39334,53,954
39335,47,3478
39336,29,1073
39337,44,704
39338,45,3240
39339,37,814
39340,61,2623
39341,60,4500
39342,38,3116
39343,60,4320
39344,53,5300
39345,44,4224
39346,41,2870
39347,44,880
39348,29,986
39349,38,3534
39350,33,2805
39351,48,2016
39352,44,2288
39353,36,288
39354,27,2268
39355,27,216
39356,52,1612
39357,44,3168
39358,36,1692
39359,46,690
39360,38,646
39361,52,2132
39362,28,2800
39363,48,3888
39364,47,4653
39365,31,1085
39366,48,1872
39367,44,3564
39368,36,864
39369,43,3569
39370,39,2730
39371,57,1710
39372,59,708
39373,49,3822
39374,51,2652
39375,38,2584
39376,57,912
39377,42,1974
39378,49,490
39379,52,312
39380,39,975
39381,37,2146
39382,43,344
39383,58,2378
39384,49,3087
39385,45,1125
39386,53,2915
39387,50,4250
39388,39,429
39389,39,2223
39390,61,4819
39391,28,1428
39392,39,3822
39393,56,4592
39394,46,1978
39395,37,2368
39396,45,1980
39397,40,1880
39398,44,264
39399,44,264
39400,42,2562
39401,59,5723
39402,31,186
39403,41,3321
39404,43,1720
39405,41,1189
39406,40,3160
39407,53,3604
39408,50,1800
39409,39,819
39410,36,2412
39411,61,5124
39412,40,1000
39413,58,2784
39414,34,102
39415,46,4416
39416,41,328
39417,29,1189
39418,35,1925
39419,58,1566
39420,55,3960
39421,52,416
39422,43,2881
39423,61,3355
39424,60,1140
39425,52,1248
39426,29,2030
39427,32,1664
39428,42,4032
39429,50,3800
39430,32,928
39431,37,1961
39432,52,4056
39433,40,440
39434,59,4543
39435,51,255
39436,42,2646
39437,44,132
39438,35,2100
39439,41,164
39440,51,51
39441,45,2025
39442,47,3337
39443,27,2268
39444,46,1012
39445,53,1060
39446,32,2592
39447,57,4845
39448,45,1530
39449,32,992
39450,32,320
39451,31,2480
39452,57,3933
39453,29,2233
39454,55,2750
39455,45,3510
39456,48,3456
39457,59,4366
39458,30,1830
39459,56,1512
39460,37,2479
39461,47,4418
39462,58,3306
39463,55,3960
39464,43,1978
39465,39,2574
39466,56,224
39467,51,2703
39468,40,1040
39469,30,1920
39470,32,2240
39471,38,1976
39472,29,2030
39473,61,5795
39474,57,114
39475,53,2703
39476,35,910
39477,59,2832
39478,51,4743
39479,61,1220
39480,35,1505
39481,52,1248
39482,36,2736
39483,33,3036
39484,42,1218
39485,29,1566
39486,56,2016
39487,41,1886
39488,53,5300
39489,43,3225
39490,38,152
39491,55,3080
39492,28,420
39493,52,52
39494,29,1624
39495,61,4758
39496,33,1056
39497,31,1612
39498,39,3432
39499,29,1624
39500,28,2380
39501,31,3069
39502,37,3663
39503,60,1680
39504,53,742
39505,41,1066
39506,59,3894
39507,34,2346
39508,56,4704
39509,52,3900
39510,44,3124
39511,30,1200
39512,42,2268
39513,47,3431
39514,52,5148
39515,37,1110
39516,29,1392
39517,44,2640
39518,59,2301
39519,32,2016
39520,27,1944
39521,56,2688
39522,30,1740
39523,28,2156
39524,47,1974
39525,28,1680
39526,50,1550
39527,48,1536
39528,56,5376
39529,52,1560
39530,36,2088
39531,29,2755
39532,59,2891
39533,57,1482
39534,49,3479
39535,44,4312
39536,31,2666
39537,35,175
39538,46,368
39539,27,108
39540,51,2091
39541,37,3071
39542,42,3108
39543,58,754
39544,57,2280
39545,39,2340
39546,52,3952
39547,46,2392
39548,33,2442
39549,55,4125
39550,43,3698
39551,47,4512
39552,50,1450
39553,57,1824
39554,42,378
39555,48,960
39556,27,324
39557,31,527
39558,41,2788
39559,31,341
39560,40,2760
39561,51,4845
39562,61,5307
39563,44,4180
39564,51,2958
39565,47,2491
39566,46,2300
39567,53,2809
39568,53,4770
39569,33,3069
39570,52,1976
39571,53,901
39572,56,3136
39573,44,4180
39574,46,46
39575,37,999
39576,60,600
39577,41,1845
39578,47,1363
39579,51,306
39580,33,2871
39581,43,1290
39582,41,861
39583,32,1440
39584,47,2867
39585,33,462
39586,54,3726
39587,53,901
39588,48,4032
39589,36,2772
39590,49,392
39591,47,3149
39592,29,1421
39593,27,378
39594,43,1161
39595,40,1040
39596,57,1824
39597,34,1700
39598,36,3492
39599,31,2852
39600,60,2700
39601,28,1596
39602,48,576
39603,38,1140
39604,59,2301
39605,38,3230
39606,37,148
39607,36,2628
39608,60,2940
39609,35,2695
39610,42,2772
39611,36,360
39612,40,3880
39613,45,270
39614,50,3900
39615,32,1984
39616,58,2146
39617,61,1525
39618,38,2128
39619,42,2394
39620,45,1620
39621,27,891
39622,51,4386
39623,42,2142
39624,53,4717
39625,27,675
39626,32,2848
39627,47,423
39628,31,744
39629,53,2862
39630,35,3080
39631,60,3180
39632,53,3127
39633,51,2142
39634,55,5060
39635,47,658
39636,53,3445
39637,60,2400
39638,37,1739
39639,50,4350
39640,50,2300
39641,27,1863
39642,42,630
39643,35,2625
39644,35,945
39645,56,1568
39646,56,5040
39647,58,5220
39648,34,1530
39649,27,972
39650,32,2656
39651,39,2457
39652,28,2044
39653,39,741
39654,50,4750
39655,28,1540
39656,53,2703
39657,59,1121
39658,52,2496
39659,38,1444
39660,38,1672
39661,47,3666
39662,52,3484
39663,40,2400
39664,52,416
39665,49,2254
39666,47,2538
39667,31,775
39668,41,2583
39669,38,418
39670,35,2590
39671,52,2132
39672,56,5600
39673,54,1404
39674,33,1254
39675,41,1845
39676,57,3420
39677,36,2556
39678,56,5376
39679,52,2184
39680,58,5800
39681,48,4272
39682,54,4806
39683,48,768
39684,35,1155
39685,29,406
39686,28,924
39687,45,900
39688,36,900
39689,52,520
39690,49,1421
39691,41,164
39692,42,1218
39693,37,1369
39694,54,1350
39695,53,1590
39696,44,836
39697,49,196
39698,52,312
39699,55,3465
39700,40,3200
39701,41,1886
39702,31,682
39703,38,570
39704,51,3213
39705,36,216
39706,59,3894
39707,52,4784
39708,47,3008
39709,56,5600
39710,29,1305
39711,35,1505
39712,38,2318
39713,37,148
39714,53,1431
39715,47,3619
39716,28,1988
39717,39,1950
39718,31,620
39719,38,2090
39720,45,1350
39721,55,1210
39722,51,2601
39723,57,3420
39724,61,3111
39725,53,689
39726,42,4074
39727,44,2200
39728,55,770
39729,48,2400
39730,48,3360
39731,49,4606
39732,27,432
39733,37,1295
39734,35,1575
39735,35,3360
39736,38,2622
39737,46,1656
39738,45,225
39739,60,2520
39740,43,3096
39741,34,1020
39742,50,1100
39743,36,2124
39744,55,220
39745,27,621
39746,41,3567
39747,54,5400
39748,38,3496
39749,31,899
39750,36,3204
39751,56,5152
39752,52,1872
39753,59,4956
39754,30,1620
39755,32,1088
39756,55,1870
39757,56,2800
39758,44,660
39759,60,2760
39760,44,4312
39761,35,1680
39762,38,608
39763,61,2013
39764,43,2537
39765,44,1100
39766,43,3655
39767,32,1120
39768,45,4455
39769,38,38
39770,35,770
39771,35,3185
39772,36,1188
39773,50,900
39774,36,1656
39775,47,329
39776,35,595
39777,52,1820
39778,59,767
39779,29,377
39780,39,1248
39781,50,350
39782,50,2450
39783,61,5124
39784,44,1320
39785,54,3456
39786,47,893
39787,44,1232
39788,28,1288
39789,31,1240
39790,55,4565
39791,60,4920
39792,34,2040
39793,60,1740
39794,34,442
39795,34,3332
39796,35,1260
39797,52,4576
39798,42,3276
39799,37,703
39800,44,704
39801,33,2739
39802,57,5472
39803,54,3726
39804,41,3034
39805,38,1938
39806,38,912
39807,37,2701
39808,46,2898
39809,48,336
39810,61,4392
39811,56,3472
39812,55,770
39813,32,2624
39814,41,2583
39815,57,5016
39816,42,3192
39817,58,4872
39818,40,1800
39819,49,2597
39820,29,1566
39821,34,3298
39822,35,1015
39823,33,1386
39824,61,4148
39825,39,78
39826,48,1584
39827,53,3233
39828,51,1734
39829,27,1485
39830,41,2173
39831,34,544
39832,60,3780
39833,58,2494
39834,58,3770
39835,33,1254
39836,47,1692
39837,56,2632
39838,44,1892
39839,50,800
39840,61,4758
39841,46,1564
39842,59,4189
39843,32,3072
39844,28,1792
39845,46,46
39846,49,343
39847,48,3696
39848,37,3145
39849,27,675
39850,42,1890
39851,27,567
39852,40,3200
39853,52,4160
39854,34,170
39855,54,3726
39856,40,560
39857,48,3696
39858,41,1394
39859,37,3034
39860,46,1196
39861,45,4410
39862,47,94
39863,30,510
39864,46,4554
39865,39,1326
39866,54,2160
39867,47,1316
39868,53,159
39869,37,3478
39870,36,468
39871,29,580
39872,53,848
39873,37,3478
39874,60,5220
39875,55,4345
39876,46,4232
39877,48,720
39878,59,2301
39879,55,2475
39880,27,1080
39881,35,35
39882,59,177
39883,46,1196
39884,57,342
39885,57,1254
39886,34,2346
39887,56,2464
39888,43,86
39889,45,4185
39890,35,2590
39891,32,2560
39892,33,2376
39893,44,3476
39894,36,2916
39895,37,1702
39896,58,3712
39897,36,3204
39898,54,2970
39899,34,1870
39900,58,4756
39901,31,2201
39902,51,1581
39903,40,2040
39904,53,4240
39905,50,2250
39906,28,56
39907,33,2706
39908,41,3116
39909,46,2484
39910,30,180
39911,51,1377
39912,28,308
39913,61,4270
39914,36,1548
39915,38,3800
39916,35,245
39917,42,3360
39918,48,2496
39919,57,4902
39920,44,3872
39921,52,2028
39922,32,1952
39923,32,2816
39924,43,473
39925,49,980
39926,55,1210
39927,58,1450
39928,61,4697
39929,36,1368
39930,32,2432
39931,31,2511
39932,43,301
39933,37,666
39934,46,1012
39935,46,1104
39936,46,1426
39937,43,2021
39938,51,2244
39939,53,2332
39940,55,880
39941,35,630
39942,47,4042
39943,34,2890
39944,36,2268
39945,41,3116
39946,48,4176
39947,50,4500
39948,35,1155
39949,35,1750
39950,49,2744
39951,28,2632
39952,48,4368
39953,58,1102
39954,37,1073
39955,33,561
39956,29,1595
39957,57,5586
39958,51,1377
39959,38,2242
39960,56,5208
39961,30,2190
39962,37,1850
39963,49,735
39964,40,1120
39965,45,2295
39966,45,3285
39967,32,224
39968,61,4880
39969,59,3068
39970,54,3348
39971,58,5278
39972,58,4466
39973,47,3102
39974,37,1184
39975,58,1682
39976,27,351
39977,45,2250
39978,35,2905
39979,56,5432
39980,44,3564
39981,48,3696
39982,59,5605
39983,61,3904
39984,44,1760
39985,48,4704
39986,38,418
39987,43,3526
39988,42,3570
39989,35,385
39990,57,3249
39991,40,1920
39992,30,2640
39993,40,2920
39994,44,1408
39995,53,1007
39996,32,3008
39997,29,2639
39998,57,3648
39999,61,1098
40000,39,507
40001,30,600
40002,37,851
40003,35,1925
40004,31,992
40005,47,4559
40006,52,2496
40007,51,255
40008,59,5310
40009,51,1785
40010,59,826
40011,47,1269
40012,43,1032
40013,45,855
40014,59,5782
40015,49,2450
40016,46,2346
40017,51,357
40018,55,4345
40019,60,1800
40020,33,1947
40021,28,1876
40022,48,3312
40023,50,2200
40024,58,522
40025,32,2368
40026,60,1500
40027,29,2117
40028,54,4536
40029,41,3608
40030,39,2964
40031,54,3024
40032,57,4845
40033,55,1540
40034,51,663
40035,54,1674
40036,31,2077
40037,59,5723
40038,49,4900
40039,38,570
40040,35,1120
40041,45,3600
40042,53,4876
40043,59,2124
40044,31,2945
40045,40,1640
40046,41,3321
40047,46,644
40048,48,960
40049,42,1638
40050,34,238
40051,57,798
40052,46,1886
40053,55,495
40054,46,782
40055,54,2322
40056,41,1968
40057,51,2295
40058,42,3276
40059,46,1932
40060,50,50
40061,39,1950
40062,56,1232
40063,35,1785
40064,44,1804
40065,61,4270
40066,28,2296
40067,37,1221
40068,53,2968
40069,47,1316
40070,51,1785
40071,29,87
40072,51,1683
40073,37,1443
40074,44,660
40075,44,3388
40076,58,4466
40077,48,3312
40078,30,2100
40079,59,1003
40080,47,3478
40081,54,1998
40082,55,5225
40083,54,324
40084,47,3807
40085,38,1330
40086,38,570
40087,31,961
40088,49,4214
40089,32,832
40090,28,196
40091,58,4814
40092,34,2414
40093,41,1435
40094,51,4080
40095,36,180
40096,42,3066
40097,34,1122
40098,30,2820
40099,33,2442
40100,45,810
40101,54,4914
40102,46,1242
40103,28,2632
40104,32,2720
40105,59,3245
40106,45,135
40107,32,1120
40108,40,2320
40109,56,5432
40110,38,1178
40111,30,1860
40112,51,4998
40113,48,3072
40114,49,637
40115,37,925
40116,53,3180
40117,40,1200
40118,34,782
40119,39,3003
40120,38,2242
40121,52,3900
40122,38,3192
40123,45,4410
40124,49,1813
40125,54,864
40126,41,328
40127,37,3293
40128,38,3420
40129,61,1464
40130,61,2013
40131,45,3240
40132,34,2312
40133,61,2257
40134,48,3216
40135,36,2700
40136,29,1624
40137,52,988
40138,47,3572
40139,37,1184
40140,44,836
40141,58,1160
40142,38,3382
40143,50,2050
40144,37,2960
40145,52,3016
40146,34,544
40147,36,1728
40148,45,1305
40149,27,945
40150,49,4753
40151,57,627
40152,59,2832
40153,50,4650
40154,28,644
40155,46,2116
40156,33,1551
40157,58,696
40158,37,629
40159,43,2193
40160,59,944
40161,37,3404
40162,46,3036
40163,29,2059
40164,48,2688
40165,47,1927
40166,31,744
40167,45,2835
40168,42,3360
40169,34,1496
40170,35,35
40171,52,3692
40172,31,744
40173,50,2550
40174,31,1333
40175,37,814
40176,29,928
40177,36,144
40178,43,3397
40179,43,774
40180,33,2706
40181,57,1140
40182,41,2870
40183,35,3185
40184,51,204
40185,52,3744
40186,46,2438
40187,31,372
40188,44,4136
40189,42,2856
40190,55,5335
40191,34,1088
40192,30,1710
40193,47,517
40194,50,4100
40195,56,168
40196,36,3456
40197,43,215
40198,56,1008
40199,34,1938
40200,28,1960
40201,32,2336
40202,39,156
40203,56,3808
40204,38,2698
40205,49,931
40206,34,2924
40207,47,2726
40208,52,4160
40209,58,812
40210,29,522
40211,59,2655
40212,53,3816
40213,43,3225
40214,27,594
40215,51,510
40216,40,1640
40217,55,3905
40218,38,418
40219,35,1400
40220,40,2760
40221,32,608
40222,34,1190
40223,55,3740
40224,30,2580
40225,35,385
40226,28,2520
40227,46,1058
40228,44,3036
40229,30,210
40230,34,986
40231,55,3410
40232,53,2014
40233,59,2714
40234,58,638
40235,43,4171
40236,28,1120
40237,58,4234
40238,44,1100
40239,31,1891
40240,42,1722
40241,52,3796
40242,32,2976
40243,43,3139
40244,61,3599
40245,61,3111
40246,47,3807
40247,54,5130
40248,41,1312
40249,43,4042
40250,57,3306
40251,36,2592
40252,40,1040
40253,48,4560
40254,45,4365
40255,34,2958
40256,53,2014
40257,47,1034
40258,61,732
40259,34,1428
40260,39,3666
40261,40,3120
40262,54,54
40263,53,4187
40264,53,3710
40265,33,1155
40266,56,4368
40267,52,2600
40268,38,418
40269,39,2496
40270,43,4042
40271,55,3960
40272,44,3652
40273,53,3445
40274,38,1368
40275,57,114
40276,51,663
40277,49,1715
40278,52,52
40279,36,2448
40280,33,825
40281,41,3567
40282,60,2220
40283,38,3648
40284,35,1435
40285,49,1764
40286,49,784
40287,31,465
40288,43,2537
40289,57,5130
40290,55,4675
40291,54,1026
40292,47,3196
40293,42,3234
40294,55,3355
40295,27,1593
40296,28,2492
40297,60,2100
40298,33,1386
40299,44,880
40300,37,740
40301,27,1782
40302,47,2209
40303,47,3431
40304,36,2556
40305,56,56
40306,42,126
40307,39,1014
40308,44,1408
40309,29,986
40310,37,740
40311,44,2904
40312,61,5246
40313,33,1221
40314,57,3306
40315,30,1170
40316,38,2204
40317,61,1098
40318,45,3960
40319,37,2590
40320,46,2254
40321,48,2592
40322,54,2646
40323,56,1232
40324,40,2520
40325,58,2320
40326,58,1798
40327,36,72
40328,39,1599
40329,37,2590
40330,30,2010
40331,34,646
40332,29,1943
40333,46,506
40334,32,1408
40335,58,5568
40336,60,5280
40337,53,2544
40338,41,1148
40339,43,2451
40340,27,1161
40341,42,1512
40342,46,4048
40343,50,3600
40344,44,836
40345,39,3159
40346,34,782
40347,47,4512
40348,59,354
40349,31,899
40350,57,5358
40351,28,1680
40352,31,1178
40353,32,2368
40354,43,3827
40355,52,728
40356,27,513
40357,31,1767
40358,28,1932
40359,31,2480
40360,31,2790
40361,55,2530
40362,37,1813
40363,51,2754
40364,43,4085
40365,59,2065
40366,41,2501
40367,55,770
40368,38,2850
40369,39,273
40370,42,756
40371,35,1295
40372,36,3528
40373,29,2030
40374,46,920
40375,48,1104
40376,53,3551
40377,48,1200
40378,47,1081
40379,37,1517
40380,30,120
40381,43,2365
40382,29,899
40383,28,644
40384,57,2622
40385,35,3500
40386,40,480
40387,30,990
40388,46,4600
40389,51,3621
40390,50,3000
40391,29,1508
40392,38,988
40393,41,2091
40394,31,1829
40395,29,696
40396,44,3300
40397,48,480
40398,43,3870
40399,51,5100
40400,61,5124
40401,39,663
40402,54,3186
40403,54,4482
40404,27,1431
40405,43,3913
40406,52,1040
40407,39,2262
40408,27,972
40409,30,1440
40410,55,2915
40411,54,4752
40412,29,580
40413,34,3332
40414,55,550
40415,48,4176
40416,56,1344
40417,48,4752
40418,51,3366
40419,33,957
40420,29,2320
40421,40,3880
40422,54,2268
40423,31,3038
40424,40,1720
40425,50,3300
40426,36,720
40427,60,5220
40428,33,2475
40429,39,2340
40430,27,891
40431,41,3198
40432,52,2548
40433,60,960
40434,36,1620
40435,48,4032
40436,49,1225
40437,35,2625
40438,49,3969
40439,56,2576
40440,53,4505
40441,36,2088
40442,32,1216
40443,28,1960
40444,60,4440
40445,28,1008
40446,53,1961
40447,27,1863
40448,41,287
40449,61,3477
40450,51,1632
40451,31,837
40452,49,4606
40453,32,256
40454,52,1040
40455,47,1551
40456,51,3825
40457,39,3003
40458,58,3074
40459,38,2888
40460,29,1653
40461,46,2438
40462,43,2881
40463,53,2279
40464,51,3876
40465,45,1485
40466,60,3720
40467,47,1504
40468,38,3724
40469,38,1368
40470,40,2120
40471,40,1240
40472,57,1140
40473,47,2538
40474,36,2628
40475,44,1628
40476,61,5673
40477,48,4320
40478,48,4128
40479,50,2550
40480,33,1650
40481,48,48
40482,42,798
40483,43,3182
40484,35,875
40485,58,5104
40486,34,1904
40487,30,2640
40488,48,96
40489,54,3780
40490,53,4664
40491,29,1885
40492,53,5194
40493,53,4505
40494,55,4950
40495,52,2392
40496,39,234
40497,59,5605
40498,48,3600
40499,34,1428
40500,57,5643
40501,57,4104
40502,55,4675
40503,34,1462
40504,36,2988
40505,45,2610
40506,55,4235
40507,45,2835
40508,45,135
40509,31,2790
40510,43,1075
40511,36,1008
40512,41,2583
40513,38,1216
40514,48,4224
40515,40,2920
40516,58,4988
40517,55,5170
40518,44,2464
40519,55,2585
40520,36,828
40521,46,1058
40522,30,120
40523,41,492
40524,36,1548
